1.1144,0.4358,1,0
1.1422,0.68759,1,0
1.1427,1.6416,1,0
0.61237,2.077,1,0
1.3669,0.28911,1,0
1.1224,2.0434,1,0
0.60185,0.84903,1,0
0.58204,0.68487,1,0
1.6224,1.1848,1,0
0.91139,0.92339,1,0
1.9628,1.2355,1,0
0.8216,2.0211,1,0
0.8555,1.1519,1,0
1.2666,1.291,1,0
1.1186,1.3674,1,0
1.3132,1.508,1,0
0.63804,2.0752,1,0
0.91287,0.57287,1,0
2.2336,0.61468,1,0
1.2335,0.87251,1,0
2.058,1.2295,1,0
1.0371,1.0347,1,0
1.096,0.80618,1,0
1.6034,0.63714,1,0
0.82034,0.74517,1,0
-0.82826,-0.27919,1,0
-0.78381,-0.9291,1,0
-1.1257,-1.2718,1,0
-0.44127,-0.96592,1,0
-1.0736,-0.95827,1,0
-0.40516,-1.2747,1,0
-0.79018,-0.72803,1,0
-1.6849,0.021441,1,0
-1.0279,-1.5264,1,0
-0.75257,-0.742,1,0
-0.98795,-0.79026,1,0
-0.1832,0.1536,1,0
-1.196,-1.6892,1,0
-0.6636,-1.8837,1,0
0.014033,-0.70191,1,0
-1.3884,-0.52927,1,0
-1.7952,-0.40594,1,0
-0.49249,-1.1635,1,0
-0.94826,-1.0368,1,0
-1.4147,-0.78934,1,0
-1.0115,-0.77751,1,0
-1.0235,-1.1069,1,0
-0.97229,-0.42002,1,0
-0.85248,-0.43805,1,0
-1.7598,-0.9781,1,0
-0.67723,1.6786,0,1
-0.23581,1.4071,0,1
-2.1095,1.4203,0,1
-1.3164,0.67253,0,1
-1.148,1.3298,0,1
-0.19114,1.2285,0,1
-0.64168,0.50868,0,1
-1.1384,1.7807,0,1
-1.1475,0.91252,0,1
-1.4971,2.1419,0,1
-1.1144,2.0064,0,1
-1.7829,1.8021,0,1
-1.0131,0.8188,0,1
-0.61507,0.93804,0,1
-1.6786,1.0279,0,1
-0.98818,0.63189,0,1
-0.84817,0.50498,0,1
-1.0494,1.3986,0,1
-0.92046,1.043,0,1
-0.50611,1.7302,0,1
-0.72291,1.1712,0,1
-1.0268,0.60091,0,1
-0.76289,1.2853,0,1
-1.1245,1.4549,0,1
-1.1738,0.91918,0,1
1.7239,-1.0064,0,1
0.81344,-1.4238,0,1
0.34623,-0.41289,0,1
0.51808,-1.4743,0,1
1.4903,-0.68053,0,1
0.95699,-0.56043,0,1
1.1932,-1.688,0,1
0.17995,-0.58855,0,1
0.83235,-0.73412,0,1
0.58079,-0.43928,0,1
1.2556,-0.084546,0,1
1.0939,-1.4356,0,1
1.7927,-1.0407,0,1
1.7128,-1.1601,0,1
1.2283,-1.0911,0,1
0.50612,-0.33135,0,1
0.41776,-0.40835,0,1
0.34962,-0.55925,0,1
1.7864,-1.5995,0,1
1.9737,-0.73372,0,1
0.34572,-0.85291,0,1
0.11976,-1.6456,0,1
0.54656,-0.3704,0,1
1.4986,-1.3253,0,1
1.1487,-1.3731,0,1
