1.5767,0.039925,0,1
1.576,0.53125,0,1
1.1534,0.82392,0,1
2.0847,1.5654,0,1
1.106,2.2779,0,1
1.3272,0.92061,0,1
1.1663,1.6416,0,1
1.0518,2.027,0,1
1.5273,1.7057,0,1
0.80292,1.2218,0,1
1.3439,0.91571,0,1
1.9152,2.4052,0,1
1.9069,3.0538,0,1
0.52696,1.4078,0,1
1.7034,1.8565,0,1
1.271,1.5807,0,1
1.7253,2.47,0,1
1.5861,1.2687,0,1
1.342,0.99629,0,1
1.4933,1.9377,0,1
1.804,1.3979,0,1
1.863,2.421,0,1
1.1252,0.098802,0,1
0.83632,2.2679,0,1
1.2905,0.78944,0,1
2.01,1.9528,0,1
1.6714,1.1978,0,1
1.697,2.1902,0,1
1.2787,0.21404,0,1
1.1172,0.42363,0,1
2.5385,3.3728,0,1
1.4474,0.66496,0,1
1.4834,0.91264,0,1
1.3632,1.4832,0,1
1.5349,0.85518,0,1
1.3402,1.5418,0,1
0.97789,2.214,0,1
1.7465,1.6802,0,1
2.2199,3.2912,0,1
1.5924,0.34416,0,1
1.1279,1.0779,0,1
1.5282,0.78939,0,1
2.0102,2.0606,0,1
2.3916,0.89967,0,1
0.79738,-0.31029,0,1
1.557,1.2022,0,1
1.2834,-0.11327,0,1
1.7723,0.89148,0,1
1.5845,1.0884,0,1
1.2057,-0.032173,0,1
-0.10125,-0.18036,0,1
-0.2839,0.23543,0,1
-0.94346,0.15212,0,1
-1.4845,-0.10966,0,1
-0.69466,0.8213,0,1
-0.61869,-0.37703,0,1
-2.0365,0.22958,0,1
0.42448,-0.19366,0,1
-0.19203,-0.86377,0,1
-1.7399,-0.16197,0,1
0.89871,-0.95473,0,1
-0.60857,-1.219,0,1
-1.5418,1.2581,0,1
-1.1548,-0.17789,0,1
-0.31424,0.34646,0,1
-1.5181,0.26256,0,1
-0.83485,-0.38125,0,1
-0.57178,-0.00094673,0,1
-0.8005,0.26443,0,1
-0.35599,-0.57051,0,1
-1.0035,0.68623,0,1
-0.67714,0.60406,0,1
-0.36514,-0.07926,0,1
-2.0698,0.67979,0,1
-1.8564,-0.23085,0,1
-1.2545,0.4561,0,1
-0.44353,-0.074128,0,1
-0.3566,0.71647,0,1
-1.017,-0.31838,0,1
0.42803,0.70879,0,1
0.30116,-0.19089,0,1
-0.62523,0.23968,0,1
1.8515,0.090078,0,1
-0.75831,0.58044,0,1
0.19536,-0.58349,0,1
-0.54456,-0.41692,0,1
-1.7197,-0.12296,0,1
0.82924,0.17036,0,1
-1.252,0.12454,0,1
-0.44786,-0.22103,0,1
0.85822,-0.30096,0,1
-0.04552,0.37082,0,1
-0.23767,-0.1399,0,1
-0.60283,0.17036,0,1
-0.32662,-1.1263,0,1
0.83655,-0.64637,0,1
-0.82595,-0.41736,0,1
-0.65665,-0.25977,0,1
-0.82214,-0.27584,0,1
-0.79136,-0.12458,0,1
-0.58213,2.3563,1,0
-0.21373,2.39,1,0
-0.85961,1.5838,1,0
-0.58172,2.2564,1,0
-0.66527,2.8057,1,0
-0.84234,2.2,1,0
-0.75094,2.0792,1,0
-0.58619,1.9828,1,0
-0.13257,1.7698,1,0
-0.51495,2.1202,1,0
-0.81472,2.3299,1,0
-1.2732,1.9891,1,0
-0.68396,2.3172,1,0
-0.6808,2.4589,1,0
-0.95987,2.0927,1,0
-0.48236,2.3805,1,0
-0.64635,2.3999,1,0
-0.59437,2.2386,1,0
-0.87892,2.7688,1,0
-0.93133,1.9127,1,0
-0.87394,2.3229,1,0
-1.0445,2.0043,1,0
-0.88856,2.0586,1,0
-0.55727,2.3669,1,0
-1.348,2.5398,1,0
-1.2199,2.2951,1,0
-0.74295,2.596,1,0
-0.6629,2.0034,1,0
-1.0016,2.3397,1,0
-0.60775,2.1092,1,0
-0.41615,2.0492,1,0
-0.5687,1.5522,1,0
-1.1646,2.4516,1,0
-0.94372,2.7471,1,0
-0.9764,2.3825,1,0
-0.83983,2.615,1,0
-0.928,2.2656,1,0
-0.97317,1.9237,1,0
-0.24356,2.0187,1,0
-0.83829,2.0372,1,0
-0.79042,2.5423,1,0
-0.67407,2.1226,1,0
-1.2093,2.2742,1,0
-1.0527,1.8965,1,0
-0.62541,2.2015,1,0
-0.65682,1.8189,1,0
-1.0579,2.0637,1,0
-0.45151,2.4514,1,0
-0.7677,2.7033,1,0
-0.71243,2.3787,1,0
-0.72102,2.2758,1,0
-0.89583,2.5346,1,0
-1.2356,2.443,1,0
-0.7847,1.6006,1,0
-1.165,1.7749,1,0
-0.79366,2.029,1,0
-0.69502,2.0183,1,0
-0.69751,1.8257,1,0
-1.1176,2.0702,1,0
-0.65279,2.0031,1,0
-1.071,2.5417,1,0
-0.68327,2.0883,1,0
-0.59005,1.9116,1,0
-0.32616,2.1396,1,0
-1.2938,2.0684,1,0
-0.53011,2.3195,1,0
-0.793,2.1887,1,0
-0.76997,1.8561,1,0
-0.89913,2.4039,1,0
-0.68791,2.1535,1,0
-0.81858,2.0909,1,0
-0.91407,2.0241,1,0
-0.89282,2.4605,1,0
-0.58658,2.2211,1,0
-0.61964,1.8382,1,0
-0.45815,2.8256,1,0
-0.65376,2.1594,1,0
-0.78869,2.3219,1,0
-1.0519,2.3441,1,0
-0.66653,1.9036,1,0
-0.8313,2.5738,1,0
-0.69126,2.3166,1,0
-0.51809,2.2881,1,0
-0.88069,2.6081,1,0
-0.87788,2.2922,1,0
-0.81873,1.7933,1,0
-0.69363,2.2457,1,0
-0.20988,2.5594,1,0
-0.98146,2.5715,1,0
-0.3947,2.3202,1,0
-0.80713,1.801,1,0
-0.51191,2.5407,1,0
-0.73417,2.2348,1,0
-0.89165,2.3009,1,0
-0.81873,2.5897,1,0
-0.49574,2.3568,1,0
-0.41409,1.263,1,0
-0.49517,1.8088,1,0
-0.89949,2.0304,1,0
-1.0918,1.9076,1,0
